project_name	publication_year	publication_doi	site_name	latitude	longitude	geo_loc_name	sample_name	sample_host	sample_age	sample_age_doi	community_type	material	archive	archive_project	archive_accession
FellowsYates2021	2021	10.1073/pnas.2021655118	Polyoak	-34.03	18.46	South Africa	PYK001.A	Homo sapiens	200	10.1073/pnas.2021655118	oral	dental calculus	ENA	PRJEB34569	ERS3774480
FellowsYates2021	2021	10.1073/pnas.2021655118	Polyoak	-34.03	18.46	South Africa	PYK002.A	Homo sapiens	200	10.1073/pnas.2021655118	oral	dental calculus	ENA	PRJEB34569	ERS3774481
FellowsYates2021	2021	10.1073/pnas.2021655118	Polyoak	-34.03	18.46	South Africa	PYK003.A	Homo sapiens	200	10.1073/pnas.2021655118	oral	dental calculus	ENA	PRJEB34569	ERS3774482
FellowsYates2021	2021	10.1073/pnas.2021655118	Polyoak	-34.03	18.46	South Africa	PYK004.A	Homo sapiens	200	10.1073/pnas.2021655118	oral	dental calculus	ENA	PRJEB34569	ERS3774483
FellowsYates2021	2021	10.1073/pnas.2021655118	Polyoak	-34.03	18.46	South Africa	PYK005.A	Homo sapiens	200	10.1073/pnas.2021655118	oral	dental calculus	ENA	PRJEB34569	ERS3774484
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8809	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967587
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8810	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967568
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8811	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967579
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8813	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967581
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8815	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967572
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8816	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967582
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8818	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967586
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8819	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967583
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8820	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967584
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8822	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967573
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8825	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967588
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8826	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967589
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8827	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967560
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8829	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967561
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8830	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967574
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8831	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967562
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8833	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967563
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8834	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967564
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8835	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967575
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8838	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967576
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8839	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967577
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8840	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967565
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8843	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967566
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8844	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967567
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8855	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967569
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8856	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967570
Farrer2021	2021	10.1038/s41598-021-86100-w	Jewbury	53.962	-1.075	United Kingdom	Jewbury8857	Homo sapiens	800	10.1038/nature21674	oral	dental calculus	SRA	PRJNA688065	SRS7967571
Ottoni2021	2021	10.1073/pnas.2102116118	Ajmana	44.59	22.67	Serbia	AJ9	Homo sapiens	7100	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256708
Ottoni2021	2021	10.1073/pnas.2102116118	Climente	44.6	22.25	Romania	CL2	Homo sapiens	12600	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256709
Ottoni2021	2021	10.1073/pnas.2102116118	Grotta Continenza	41.96	13.56	Italy	CT10 / GC 2	Homo sapiens	8300	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256720
Ottoni2021	2021	10.1073/pnas.2102116118	Grotta Continenza	41.96	13.56	Italy	CT11 / GC 66	Homo sapiens	13800	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256721
Ottoni2021	2021	10.1073/pnas.2102116118	Grotta Continenza	41.96	13.56	Italy	CT13 / GC 74	Homo sapiens	8300	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256722
Ottoni2021	2021	10.1073/pnas.2102116118	Grotta Continenza	41.96	13.56	Italy	CT17 / GC 67	Homo sapiens	13800	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256723
Ottoni2021	2021	10.1073/pnas.2102116118	Grotta Continenza	41.96	13.56	Italy	CT2 / GC 36 A	Homo sapiens	11600	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256714
Ottoni2021	2021	10.1073/pnas.2102116118	Grotta Continenza	41.96	13.56	Italy	CT4 / GC 61 L	Homo sapiens	1150	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256716
Ottoni2021	2021	10.1073/pnas.2102116118	Grotta Continenza	41.96	13.56	Italy	CT5 / GC 59	Homo sapiens	10600	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256717
Ottoni2021	2021	10.1073/pnas.2102116118	Grotta Continenza	41.96	13.56	Italy	CT7 / GC 65	Homo sapiens	14800	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256718
Ottoni2021	2021	10.1073/pnas.2102116118	Grotta Continenza	41.96	13.56	Italy	CT8 / GC 10 H	Homo sapiens	14800	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256719
Ottoni2021	2021	10.1073/pnas.2102116118	Vlasac	44.53	22.05	Serbia	H53	Homo sapiens	7000	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256699
Ottoni2021	2021	10.1073/pnas.2102116118	Vlasac	44.53	22.05	Serbia	H64	Homo sapiens	8100	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256700
Ottoni2021	2021	10.1073/pnas.2102116118	Hajdučka Vodenica	44.636	22.3	Serbia	HV16	Homo sapiens	7500	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256705
Ottoni2021	2021	10.1073/pnas.2102116118	Hajdučka Vodenica	44.636	22.3	Serbia	HV29	Homo sapiens	8200	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256706
Ottoni2021	2021	10.1073/pnas.2102116118	Arene Candide	44.162	8.328	Italy	LG10b / AC IX BB	Homo sapiens	5800	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256727
Ottoni2021	2021	10.1073/pnas.2102116118	Arma dell'Aquila	44.2	8.33	Italy	LG20b / AQ 1 ZAM	Homo sapiens	5800	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256728
Ottoni2021	2021	10.1073/pnas.2102116118	Arma dell'Aquila	44.2	8.33	Italy	LG21a / AQ 1 RICH	Homo sapiens	6300	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256729
Ottoni2021	2021	10.1073/pnas.2102116118	Arene Candide	44.162	8.328	Italy	LG3b / AC T1 Tinè	Homo sapiens	5700	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256724
Ottoni2021	2021	10.1073/pnas.2102116118	Arene Candide	44.162	8.328	Italy	LG7b / AC V BB	Homo sapiens	5800	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256725
Ottoni2021	2021	10.1073/pnas.2102116118	Arene Candide	44.162	8.328	Italy	LG8b / AC VII BB	Homo sapiens	5800	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256726
Ottoni2021	2021	10.1073/pnas.2102116118	Lepenski Vir	44.557	22.026	Serbia	LV20	Homo sapiens	10300	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256687
Ottoni2021	2021	10.1073/pnas.2102116118	Lepenski Vir	44.557	22.026	Serbia	LV29	Homo sapiens	400	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256688
Ottoni2021	2021	10.1073/pnas.2102116118	Lepenski Vir	44.557	22.026	Serbia	LV32a	Homo sapiens	7300	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256689
Ottoni2021	2021	10.1073/pnas.2102116118	Lepenski Vir	44.557	22.026	Serbia	LV50	Homo sapiens	9500	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256690
Ottoni2021	2021	10.1073/pnas.2102116118	Lepenski Vir	44.557	22.026	Serbia	LV8	Homo sapiens	7100	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256686
Ottoni2021	2021	10.1073/pnas.2102116118	Padina	44.5	22.416	Serbia	PAD12	Homo sapiens	7500	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256692
Ottoni2021	2021	10.1073/pnas.2102116118	Padina	44.6	22.0	Serbia	PAD16	Homo sapiens	9300	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256693
Ottoni2021	2021	10.1073/pnas.2102116118	Padina	44.6	22.0	Serbia	PAD18B	Homo sapiens	9700	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256711
Ottoni2021	2021	10.1073/pnas.2102116118	Padina	44.6	22.0	Serbia	PAD20	Homo sapiens	7500	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256694
Ottoni2021	2021	10.1073/pnas.2102116118	Padina	44.6	22.0	Serbia	PAD25	Homo sapiens	7500	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256695
Ottoni2021	2021	10.1073/pnas.2102116118	Padina	44.6	22.0	Serbia	PAD26	Homo sapiens	7500	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256696
Ottoni2021	2021	10.1073/pnas.2102116118	Padina	44.6	22.0	Serbia	PAD30	Homo sapiens	8800	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256697
Ottoni2021	2021	10.1073/pnas.2102116118	Padina	44.6	22.0	Serbia	PAD9	Homo sapiens	9900	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256691
Ottoni2021	2021	10.1073/pnas.2102116118	Schela Cladovi	44.62	22.61	Romania	SC13	Homo sapiens	7400	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256713
Ottoni2021	2021	10.1073/pnas.2102116118	Schela Cladovi	44.62	22.61	Romania	SC2	Homo sapiens	7400	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256712
Ottoni2021	2021	10.1073/pnas.2102116118	Vlakno	44.0	15.05	Croatia	VK1	Homo sapiens	9500	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256707
Ottoni2021	2021	10.1073/pnas.2102116118	Vlasac	44.53	22.05	Serbia	VL43	Homo sapiens	7600	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256701
Ottoni2021	2021	10.1073/pnas.2102116118	Vlasac	44.53	22.05	Serbia	VL44	Homo sapiens	7600	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256698
Ottoni2021	2021	10.1073/pnas.2102116118	Vlasac	44.53	22.05	Serbia	VL45	Homo sapiens	8100	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256702
Ottoni2021	2021	10.1073/pnas.2102116118	Vlasac	44.53	22.05	Serbia	VL48	Homo sapiens	7600	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256703
Ottoni2021	2021	10.1073/pnas.2102116118	Vlasac	44.53	22.05	Serbia	VL70	Homo sapiens	7600	10.1073/pnas.2102116118	oral	dental calculus	ENA	PRJEB44313	ERS6256704
Rampelli2021b	2021	10.1016/j.isci.2021.102816	Solarolo	44.35	11.84	Italy	Solarolo (13 samples)	Canis lupus	3500	10.1016/j.isci.2021.102816	gut	palaeofaeces	ENA	PRJEB44685	ERS6346372
Brealey2021	2021	10.1016/j.cub.2021.08.010	Östbodarna	62.731	15.319	Sweden	Ua011	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955104
Brealey2021	2021	10.1016/j.cub.2021.08.010	Avaträsk	64.339	16.283	Sweden	Ua012	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955105
Brealey2021	2021	10.1016/j.cub.2021.08.010	Espnäset - Skalsberget	NA	NA	Sweden	Ua020	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955161
Brealey2021	2021	10.1016/j.cub.2021.08.010	Gäddede, Gussvattnet	64.447	14.316551	Sweden	Ua021	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955106
Brealey2021	2021	10.1016/j.cub.2021.08.010	Arjeplog	67.0	21.0	Sweden	Ua022	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955107
Brealey2021	2021	10.1016/j.cub.2021.08.010	Stensele	65.066	17.156	Sweden	Ua023	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955108
Brealey2021	2021	10.1016/j.cub.2021.08.010	Dalarna	60.6	14.5	Sweden	Ua024	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955109
Brealey2021	2021	10.1016/j.cub.2021.08.010	Navarnäsberget	NA	NA	Sweden	Ua026	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955162
Brealey2021	2021	10.1016/j.cub.2021.08.010	Jekelberget (Lekelvare), South of	NA	NA	Sweden	Ua028	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955163
Brealey2021	2021	10.1016/j.cub.2021.08.010	Stora Sjöfallet	NA	NA	Sweden	Ua029	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955164
Brealey2021	2021	10.1016/j.cub.2021.08.010	Röström	NA	NA	Sweden	Ua032	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955165
Brealey2021	2021	10.1016/j.cub.2021.08.010	Dalarna	NA	NA	Sweden	Ua033	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955166
Brealey2021	2021	10.1016/j.cub.2021.08.010	Förikalven	62.075	13.818	Sweden	Ua034	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955110
Brealey2021	2021	10.1016/j.cub.2021.08.010	Storejen, 5km E	NA	NA	Sweden	Ua035	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955167
Brealey2021	2021	10.1016/j.cub.2021.08.010	Hede	62.418	13.511	Sweden	Ua036	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955111
Brealey2021	2021	10.1016/j.cub.2021.08.010	Stortjärnhållan	NA	NA	Sweden	Ua037	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955168
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lule Lappmark	67.0	21.5	Sweden	Ua038	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955112
Brealey2021	2021	10.1016/j.cub.2021.08.010	Rautojaure	67.416	20.015	Sweden	Ua040	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955113
Brealey2021	2021	10.1016/j.cub.2021.08.010	Röström	NA	NA	Sweden	Ua042	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955169
Brealey2021	2021	10.1016/j.cub.2021.08.010	Linsäll 30 km NW,Lillhärdal	62.161	13.883	Sweden	Ua043	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955114
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lampisenpää	66.594	23.861	Sweden	Ua044	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955115
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lövviksberget	64.115	16.203	Sweden	Ua045	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955116
Brealey2021	2021	10.1016/j.cub.2021.08.010	Murjek	66.482	20.881	Sweden	Ua046	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955117
Brealey2021	2021	10.1016/j.cub.2021.08.010	Norra Skärvången	63.812	14.381	Sweden	Ua049	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955118
Brealey2021	2021	10.1016/j.cub.2021.08.010	Svenstavik	62.767	14.436	Sweden	Ua050	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955119
Brealey2021	2021	10.1016/j.cub.2021.08.010	Dalarna	60.6	15.0	Sweden	Ua052	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955120
Brealey2021	2021	10.1016/j.cub.2021.08.010	Harrsjön	NA	NA	Sweden	Ua053	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955170
Brealey2021	2021	10.1016/j.cub.2021.08.010	Tjäderbrännan	NA	NA	Sweden	Ua054	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955171
Brealey2021	2021	10.1016/j.cub.2021.08.010	Gravberget	NA	NA	Sweden	Ua055	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955172
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lillhärdal, Olingskog, 15km W	61.676	14.006	Sweden	Ua057	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955121
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lule Lappmark	67.0	22.0	Sweden	Ua060	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955122
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lövviksberget	NA	NA	Sweden	Ua061	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955173
Brealey2021	2021	10.1016/j.cub.2021.08.010	Kåbdalis, 5 km South of	66.153	19.998	Sweden	Ua062	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955123
Brealey2021	2021	10.1016/j.cub.2021.08.010	Pajala,60 km N,Parkajoki	NA	NA	Sweden	Ua063	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955174
Brealey2021	2021	10.1016/j.cub.2021.08.010	Risede, 3 km NW (Klumpdalen)	64.396	15.134	Sweden	Ua064	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955124
Brealey2021	2021	10.1016/j.cub.2021.08.010	Bursjöberget	NA	NA	Sweden	Ua065	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955175
Brealey2021	2021	10.1016/j.cub.2021.08.010	Jokkmokk	NA	NA	Sweden	Ua066	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955160
Brealey2021	2021	10.1016/j.cub.2021.08.010	Stortjärnhållan	61.598	12.911	Sweden	Ua067	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955125
Brealey2021	2021	10.1016/j.cub.2021.08.010	Nordanstig	62.056	16.883	Sweden	Ua068	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955103
Brealey2021	2021	10.1016/j.cub.2021.08.010	Orsa finnmark, Råberg	61.528	14.492	Sweden	Ua069	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955126
Brealey2021	2021	10.1016/j.cub.2021.08.010	Bössbo, 1.5 km W	NA	NA	Sweden	Ua071	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955176
Brealey2021	2021	10.1016/j.cub.2021.08.010	Remmen	62.0158	14.691	Sweden	Ua072	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955127
Brealey2021	2021	10.1016/j.cub.2021.08.010	Dalarna	60.6	15.5	Sweden	Ua073	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955128
Brealey2021	2021	10.1016/j.cub.2021.08.010	Rannsundsvålen	62.298	13.126	Sweden	Ua074	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955129
Brealey2021	2021	10.1016/j.cub.2021.08.010	Harrsjön	NA	NA	Sweden	Ua075	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955177
Brealey2021	2021	10.1016/j.cub.2021.08.010	Stor-Gillersåsen	61.709	14.019	Sweden	Ua077	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955130
Brealey2021	2021	10.1016/j.cub.2021.08.010	Fjäsko fäbod	61.355	14.351	Sweden	Ua079	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955131
Brealey2021	2021	10.1016/j.cub.2021.08.010	Vilhelmina, Vilhelmina (s:n)	NA	NA	Sweden	Ua082	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955178
Brealey2021	2021	10.1016/j.cub.2021.08.010	Rättvik, Boda-Bingsjö	61.024	15.638	Sweden	Ua083	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955132
Brealey2021	2021	10.1016/j.cub.2021.08.010	Teune	67.033	18.974	Sweden	Ua084	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955133
Brealey2021	2021	10.1016/j.cub.2021.08.010	Oresjön	61.66	14.512	Sweden	Ua088	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955134
