project_name	publication_year	publication_doi	site_name	latitude	longitude	geo_loc_name	sample_name	sample_host	sample_age	sample_age_doi	singlegenome_domain	singlegenome_species	material	genome_type	collection_date	archive	data_type	archive_accession	run_accession	library_layout	fastq_ftp
Martin2013	2013	10.1038/ncomms3172	Unknown	50.11	8.65	Germany	Pi1889	Solanum tuberosum	100	10.1038/ncomms3172	eukaryota	Phytophthora infestans	leaf	chromosome	NA	SRA	raw	ERS258007	ERR299525,ERR299526,ERR299527,ERR299528,ERR299529,ERR299530,ERR299531,ERR299532,ERR299533,ERR299559,ERR299560,ERR299561,ERR299562,ERR299563,ERR299564	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,PAIRED,PAIRED,PAIRED,PAIRED,PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299525/ERR299525.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299526/ERR299526.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299527/ERR299527.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299528/ERR299528.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299529/ERR299529.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299530/ERR299530.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299531/ERR299531.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299532/ERR299532.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299533/ERR299533.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299559/ERR299559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299559/ERR299559_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299560/ERR299560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299560/ERR299560_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299561/ERR299561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299561/ERR299561_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299562/ERR299562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299562/ERR299562_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299563/ERR299563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299563/ERR299563_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299564/ERR299564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299564/ERR299564_2.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	“Marktplatz” Ellwangen 	48.962	10.131	Germany	Ellwangen 549_O	Homo sapiens	400	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607398	ERR3457591,ERR3457862	SINGLE,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/001/ERR3457591/ERR3457591.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/002/ERR3457862/ERR3457862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/002/ERR3457862/ERR3457862_2.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	New Churchyard (Bedlam) burial ground	51.517	-0.083	United Kingdom	BED030.A0102	Homo sapiens	400	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607393	ERR3457583,ERR3457584,ERR3457585,ERR3457586,ERR3457857	SINGLE,SINGLE,SINGLE,SINGLE,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/003/ERR3457583/ERR3457583.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/004/ERR3457584/ERR3457584.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/005/ERR3457585/ERR3457585.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/006/ERR3457586/ERR3457586.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/007/ERR3457857/ERR3457857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/007/ERR3457857/ERR3457857_2.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	New Churchyard (Bedlam) burial ground	51.517	-0.083	United Kingdom	BED028.A0102	Homo sapiens	400	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607392	ERR3457582,ERR3457856	SINGLE,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/002/ERR3457582/ERR3457582.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/006/ERR3457856/ERR3457856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/006/ERR3457856/ERR3457856_2.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	New Churchyard (Bedlam) burial ground	51.517	-0.083	United Kingdom	BED034.A0102	Homo sapiens	400	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607394	ERR3457587,ERR3457858	SINGLE,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/007/ERR3457587/ERR3457587.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/008/ERR3457858/ERR3457858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/008/ERR3457858/ERR3457858_2.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	New Churchyard (Bedlam) burial ground	51.517	-0.083	United Kingdom	BED024.A0102	Homo sapiens	400	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607391	ERR3457581,ERR3457855	SINGLE,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/001/ERR3457581/ERR3457581.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/005/ERR3457855/ERR3457855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/005/ERR3457855/ERR3457855_2.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	New Churchyard (Bedlam) burial ground	51.517	-0.083	United Kingdom	BED038.A0102	Homo sapiens	400	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607395	ERR3457588,ERR3457859	SINGLE,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/008/ERR3457588/ERR3457588.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/009/ERR3457859/ERR3457859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/009/ERR3457859/ERR3457859_2.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	Domlinden 12	52.414	12.567	Germany	BRA001.A0101	Homo sapiens	300	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607396	ERR3457589,ERR3457860	SINGLE,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/009/ERR3457589/ERR3457589.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/000/ERR3457860/ERR3457860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/000/ERR3457860/ERR3457860_2.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	Domlinden 12	52.414	12.567	Germany	BRA003.A0101	Homo sapiens	300	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607397	ERR3457590,ERR3457861	SINGLE,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/000/ERR3457590/ERR3457590.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/001/ERR3457861/ERR3457861_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/001/ERR3457861/ERR3457861_2.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	Laishevo III cemetery	55.401	49.549	Russia	LAI009.A0101	Homo sapiens	600	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607399	ERR3457592,ERR3457863	SINGLE,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/002/ERR3457592/ERR3457592.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/003/ERR3457863/ERR3457863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/003/ERR3457863/ERR3457863_2.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	Laishevo III cemetery	55.401	49.549	Russia	LAI010.A0101	Homo sapiens	600	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607400	ERR3457593,ERR3457864	SINGLE,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/003/ERR3457593/ERR3457593.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/004/ERR3457864/ERR3457864_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/004/ERR3457864/ERR3457864_2.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	Kirchhof St. Johannis	48.05	10.868	Germany	LBG002.A0101	Homo sapiens	400	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607401	ERR3457594,ERR3457595,ERR3457596,ERR3457597,ERR3457598,ERR3457599,ERR3457600,ERR3457601,ERR3457602,ERR3457603,ERR3457604,ERR3457605	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/004/ERR3457594/ERR3457594.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/005/ERR3457595/ERR3457595.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/006/ERR3457596/ERR3457596.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/007/ERR3457597/ERR3457597.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/008/ERR3457598/ERR3457598.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/009/ERR3457599/ERR3457599.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/000/ERR3457600/ERR3457600.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/001/ERR3457601/ERR3457601.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/002/ERR3457602/ERR3457602.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/003/ERR3457603/ERR3457603.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/004/ERR3457604/ERR3457604.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/005/ERR3457605/ERR3457605.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	St. Leonhardi	48.717	11.495	Germany	MAN008.B0101	Homo sapiens	600	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607402	ERR3457606,ERR3457607,ERR3457608,ERR3457609,ERR3457610,ERR3457611,ERR3457612,ERR3457613,ERR3457614,ERR3457615,ERR3457616,ERR3457617	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/006/ERR3457606/ERR3457606.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/007/ERR3457607/ERR3457607.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/008/ERR3457608/ERR3457608.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/009/ERR3457609/ERR3457609.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/000/ERR3457610/ERR3457610.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/001/ERR3457611/ERR3457611.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/002/ERR3457612/ERR3457612.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/003/ERR3457613/ERR3457613.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/004/ERR3457614/ERR3457614.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/005/ERR3457615/ERR3457615.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/006/ERR3457616/ERR3457616.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/007/ERR3457617/ERR3457617.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	St. Leonhardi	48.717	11.495	Germany	MAN015.A0101	Homo sapiens	600	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607403	ERR3457618,ERR3457619,ERR3457620,ERR3457621,ERR3457622,ERR3457623,ERR3457624,ERR3457625,ERR3457626,ERR3457627,ERR3457628,ERR3457629	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/008/ERR3457618/ERR3457618.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/009/ERR3457619/ERR3457619.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/000/ERR3457620/ERR3457620.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/001/ERR3457621/ERR3457621.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/002/ERR3457622/ERR3457622.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/003/ERR3457623/ERR3457623.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/004/ERR3457624/ERR3457624.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/005/ERR3457625/ERR3457625.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/006/ERR3457626/ERR3457626.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/007/ERR3457627/ERR3457627.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/008/ERR3457628/ERR3457628.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/009/ERR3457629/ERR3457629.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	Sankt Johans Freidhof	49.451	12.177	Germany	NAB005.A/B0101	Homo sapiens	600	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607406	ERR3457643,ERR3457866	SINGLE,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/003/ERR3457643/ERR3457643.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/006/ERR3457866/ERR3457866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/006/ERR3457866/ERR3457866_2.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	Sankt Johans Freidhof	49.451	12.177	Germany	NAB003.B0101	Homo sapiens	600	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607404	ERR3457630,ERR3457631,ERR3457632,ERR3457633,ERR3457634,ERR3457635,ERR3457636,ERR3457637,ERR3457638,ERR3457639,ERR3457640,ERR3457641	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/000/ERR3457630/ERR3457630.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/001/ERR3457631/ERR3457631.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/002/ERR3457632/ERR3457632.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/003/ERR3457633/ERR3457633.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/004/ERR3457634/ERR3457634.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/005/ERR3457635/ERR3457635.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/006/ERR3457636/ERR3457636.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/007/ERR3457637/ERR3457637.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/008/ERR3457638/ERR3457638.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/009/ERR3457639/ERR3457639.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/000/ERR3457640/ERR3457640.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/001/ERR3457641/ERR3457641.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	Sankt Johans Freidhof	49.451	12.177	Germany	NAB004.A0101	Homo sapiens	600	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607405	ERR3457642,ERR3457865	SINGLE,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/002/ERR3457642/ERR3457642.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/005/ERR3457865/ERR3457865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/005/ERR3457865/ERR3457865_2.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	Augustinian Friary	52.202	0.12	United Kingdom	NMS002.A0101	Homo sapiens	400	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607408	ERR3457656,ERR3457867	SINGLE,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/006/ERR3457656/ERR3457656.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/007/ERR3457867/ERR3457867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/007/ERR3457867/ERR3457867_2.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	Augustinian Friary	52.202	0.12	United Kingdom	NMS003.A0101	Homo sapiens	600	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607409	ERR3457868	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/008/ERR3457868/ERR3457868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/008/ERR3457868/ERR3457868_2.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	Possenhofener Str. 3	47.995	11.339	Germany	STA001.A0101	Homo sapiens	400	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607410	ERR3457657,ERR3457869	SINGLE,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/007/ERR3457657/ERR3457657.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/009/ERR3457869/ERR3457869_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/009/ERR3457869/ERR3457869_2.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	Nägeligasse, St. Peter and Paul churchyard	46.956	8.365	Switzerland	STN014.A0101	Homo sapiens	400	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607419	ERR3457754,ERR3457755,ERR3457756,ERR3457757,ERR3457758,ERR3457759,ERR3457760,ERR3457761,ERR3457762,ERR3457763,ERR3457764,ERR3457765	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/004/ERR3457754/ERR3457754.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/005/ERR3457755/ERR3457755.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/006/ERR3457756/ERR3457756.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/007/ERR3457757/ERR3457757.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/008/ERR3457758/ERR3457758.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/009/ERR3457759/ERR3457759.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/000/ERR3457760/ERR3457760.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/001/ERR3457761/ERR3457761.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/002/ERR3457762/ERR3457762.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/003/ERR3457763/ERR3457763.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/004/ERR3457764/ERR3457764.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/005/ERR3457765/ERR3457765.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	Nägeligasse, St. Peter and Paul churchyard	46.956	8.365	Switzerland	STN020.A0101	Homo sapiens	400	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607422	ERR3457790,ERR3457791,ERR3457792,ERR3457793,ERR3457794,ERR3457795,ERR3457796,ERR3457797,ERR3457798,ERR3457799,ERR3457800,ERR3457801	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/000/ERR3457790/ERR3457790.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/001/ERR3457791/ERR3457791.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/002/ERR3457792/ERR3457792.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/003/ERR3457793/ERR3457793.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/004/ERR3457794/ERR3457794.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/005/ERR3457795/ERR3457795.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/006/ERR3457796/ERR3457796.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/007/ERR3457797/ERR3457797.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/008/ERR3457798/ERR3457798.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/009/ERR3457799/ERR3457799.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/000/ERR3457800/ERR3457800.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/001/ERR3457801/ERR3457801.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	Nägeligasse, St. Peter and Paul churchyard	46.956	8.365	Switzerland	STN021.A0101	Homo sapiens	400	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607423	ERR3457802,ERR3457803,ERR3457804,ERR3457805,ERR3457806,ERR3457807,ERR3457808,ERR3457809,ERR3457810,ERR3457811,ERR3457812,ERR3457813	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/002/ERR3457802/ERR3457802.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/003/ERR3457803/ERR3457803.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/004/ERR3457804/ERR3457804.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/005/ERR3457805/ERR3457805.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/006/ERR3457806/ERR3457806.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/007/ERR3457807/ERR3457807.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/008/ERR3457808/ERR3457808.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/009/ERR3457809/ERR3457809.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/000/ERR3457810/ERR3457810.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/001/ERR3457811/ERR3457811.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/002/ERR3457812/ERR3457812.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/003/ERR3457813/ERR3457813.fastq.gz
Spyrou2019	2019	10.1038/s41467-019-12154-0	Nägeligasse, St. Peter and Paul churchyard	46.956	8.365	Switzerland	STN019.A0101	Homo sapiens	400	10.1038/s41467-019-12154-0	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3607421	ERR3457778,ERR3457779,ERR3457780,ERR3457781,ERR3457782,ERR3457783,ERR3457784,ERR3457785,ERR3457786,ERR3457787,ERR3457788,ERR3457789	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/008/ERR3457778/ERR3457778.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/009/ERR3457779/ERR3457779.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/000/ERR3457780/ERR3457780.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/001/ERR3457781/ERR3457781.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/002/ERR3457782/ERR3457782.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/003/ERR3457783/ERR3457783.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/004/ERR3457784/ERR3457784.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/005/ERR3457785/ERR3457785.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/006/ERR3457786/ERR3457786.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/007/ERR3457787/ERR3457787.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/008/ERR3457788/ERR3457788.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR345/009/ERR3457789/ERR3457789.fastq.gz
